12139,-31,129,-69
12155,-23,135,-72
12172,-12,122,-68
12188,-29,137,-86
12204,-31,132,-91
12220,-35,125,-82
12236,-28,118,-107
12253,-25,136,-82
12269,-36,140,-75
12285,-21,134,-94
12301,-15,126,-90
12317,-18,142,-92
12334,-34,131,-69
12350,-11,115,-84
12366,-23,147,-80
12382,-35,130,-82
12398,-27,118,-92
12415,-33,131,-85
12431,-25,133,-91
12447,-21,138,-86
12463,-28,136,-88
12479,-22,130,-83
12496,-34,123,-91
12512,-26,128,-96
12528,-31,121,-78
12544,-29,110,-96
12564,-29,135,-82
12580,-24,133,-96
12596,-22,135,-88
12612,-24,126,-93
12628,-26,126,-74
12645,-20,133,-90
12661,-18,130,-100
12677,-28,116,-111
12693,-20,134,-87
12709,-28,132,-79
12726,-24,132,-93
12742,-27,129,-87
12758,-11,132,-71
12774,-25,138,-86
12790,-29,137,-82
12806,-19,150,-80
12823,-22,121,-78
12839,-12,131,-79
12855,-22,127,-85
12871,-31,138,-82
12888,-22,137,-95
12904,-30,135,-95
12920,-16,136,-70
12936,-20,129,-94
12952,-16,113,-83
12969,-26,126,-84
12985,-19,136,-79
13002,-22,142,-97
13018,-27,142,-79
13034,-15,123,-84
13050,-21,132,-81
13068,-26,121,-83
13084,-26,122,-83
13100,-24,125,-98
13116,-17,127,-80
13132,-27,128,-79
13148,-32,135,-95
13164,-20,131,-63
13180,-22,129,-82
13196,-13,131,-75
13212,-14,132,-91
13228,-31,132,-101
13244,-24,127,-81
13261,-14,132,-78
13277,-28,131,-77
13293,-18,134,-83
13309,-19,120,-90
13325,-21,133,-74
13341,-22,141,-92
13357,-22,129,-79
13373,-26,123,-77
13389,-23,139,-81
13405,-23,139,-76
13421,-26,124,-89
13438,-21,141,-83
13454,-31,130,-77
13470,-27,117,-88
13486,-17,140,-88
13502,-25,117,-90
13518,-33,131,-68
13535,-14,125,-93
13551,-20,133,-73
13568,-23,137,-83
13585,-20,135,-83
13601,-20,131,-70
13617,-33,130,-70
13633,-16,134,-82
13649,-28,127,-88
13665,-36,142,-74
13681,-34,133,-82
13697,-27,118,-85
13713,-31,133,-79
13729,-27,126,-89
13745,-29,125,-82
13761,-28,132,-78
13777,-32,141,-85
13793,-34,137,-89
13809,-19,139,-98
13825,-26,109,-86
13841,-24,123,-92
13857,-33,141,-74
13875,-32,132,-86
13891,-21,133,-82
13907,-22,133,-99
13923,-27,124,-79
13939,-26,130,-83
13956,-21,128,-99
13972,-22,138,-91
13988,-23,131,-93
14004,-20,127,-69
14020,-28,119,-78
14037,-29,116,-83
14055,-26,137,-79
14071,-19,127,-74
14087,-37,134,-80
14103,-11,150,-76
14120,-32,136,-96
14136,-23,120,-84
14152,-36,116,-72
14168,-19,113,-94
14184,-16,124,-88
14201,-38,138,-84
14217,-18,132,-92
14233,-18,129,-79
14249,-5,112,-95
14265,-30,126,-85
14282,-18,120,-94
14298,-24,130,-79
14315,-21,141,-103
14331,-25,143,-86
14347,-18,130,-92
14364,-16,131,-68
14380,-13,127,-73
14396,-27,132,-99
14412,-22,126,-98
14428,-27,135,-86
14445,-30,135,-89
14461,-21,126,-82
14477,-22,143,-78
14493,-17,150,-77
14509,-24,138,-85
14526,-21,133,-87
14542,-27,139,-84
14560,-21,131,-71
14576,-16,132,-80
14592,-33,122,-86
14608,-27,124,-63
14625,-22,140,-77
14641,-34,134,-87
14657,-6,116,-78
14673,-26,112,-96
14689,-31,138,-80
14706,-22,124,-77
14722,-13,138,-87
14738,-19,130,-105
14755,-20,143,-80
14771,-25,144,-92
14788,-19,134,-84
14804,-18,126,-82
14820,-24,131,-89
14836,-14,131,-88
14852,-33,135,-87
14869,-25,123,-76
14885,-26,146,-88
14901,-28,117,-74
14917,-14,128,-80
14933,-27,124,-95
14950,-11,132,-77
14966,-26,135,-85
14982,-33,131,-76
14998,-28,130,-73
15014,-21,118,-96
15030,-14,133,-88
15049,-25,126,-78
15065,-31,134,-95
15081,-29,131,-95
15097,-30,122,-90
15113,-37,109,-86
15130,-27,119,-89
15146,-21,127,-87
15162,-23,131,-89
15175,-30,135,-99
15194,-17,126,-77
15210,-34,131,-89
15226,-14,128,-72
15243,-21,122,-87
15259,-11,138,-86
15275,-27,139,-84
15291,-32,137,-103
15307,-29,129,-76
15324,-27,135,-79
15340,-18,138,-93
15356,-22,120,-91
15372,-11,132,-75
15388,-27,137,-83
15404,-22,129,-79
15421,-26,121,-88
15437,-21,129,-73
15453,-31,127,-68
15469,-26,127,-75
15485,-39,134,-78
15502,-20,128,-87
15518,-26,136,-83
15534,-22,130,-84
15552,-8,129,-105
15568,-29,113,-98
15584,-25,135,-87
15601,-26,130,-85
15618,-27,137,-81
15634,-34,136,-95
15650,-29,127,-83
15666,-22,121,-80
15683,-30,125,-89
15699,-20,131,-85
15715,-30,132,-76
15731,-17,135,-86
15748,-28,139,-85
15764,-25,131,-72
15780,-32,132,-62
15796,-13,127,-91
15812,-22,137,-80
15829,-22,134,-73
15845,-20,146,-99
15861,-26,134,-95
15877,-22,124,-80
15893,-14,123,-98
15910,-18,127,-88
15926,-32,118,-84
15942,-11,120,-80
15958,-16,131,-76
15974,-33,134,-99
15991,-31,133,-84
16007,-23,130,-80
16023,-31,135,-71
16039,-23,128,-85
16058,-22,135,-79
16074,-23,117,-71
16091,-25,121,-92
16107,-23,127,-68
16123,-22,111,-77
16139,-33,129,-85
16155,-21,135,-89
16172,-25,132,-84
16188,-26,146,-100
16204,-20,110,-91
16220,-21,137,-90
16236,-20,131,-104
16253,-19,142,-79
16269,-13,142,-91
16285,-17,133,-81
16301,-21,113,-87
16317,-18,121,-74
16334,-18,137,-80
16350,-32,129,-89
16366,-26,137,-75
16382,-38,129,-86
16398,-11,127,-91
16415,-29,134,-89
16431,-19,126,-91
16447,-19,121,-85
16463,-15,131,-89
16479,-24,138,-94
16497,-25,139,-92
16513,-19,136,-85
16529,-29,111,-81
16547,-31,140,-74
16563,-23,125,-85
16579,-22,132,-72
16595,-40,135,-74
16611,-27,127,-94
16627,-13,122,-94
16643,-18,134,-94
16659,-31,140,-79
16675,-9,120,-104
16691,-30,132,-92
16707,-40,139,-89
16723,-31,123,-75
16739,-17,124,-91
16755,-26,140,-87
16771,-30,126,-85
16787,-23,138,-89
16803,-26,128,-71
16819,-23,119,-88
16836,-24,132,-91
16852,-25,117,-86
16868,-29,120,-83
16884,-21,128,-73
16900,-24,123,-87
16916,-24,129,-91
16933,-17,134,-79
16949,-11,125,-85
16965,-32,126,-86
16981,-24,118,-72
16997,-18,130,-88
17013,-22,132,-91
17029,-21,130,-79
17047,-23,121,-74
17063,-25,136,-93
17079,-24,142,-81
17095,-24,118,-90
17111,-34,128,-103
17127,-36,127,-78
17143,-26,135,-78
17160,-13,140,-80
17176,-22,123,-88
17192,-23,140,-104
17208,-23,126,-78
17224,-21,128,-74
17240,-24,124,-75
17256,-25,132,-100
17272,-27,130,-98
17288,-28,130,-90
17304,-18,135,-87
17320,-28,126,-86
17336,-22,135,-90
17352,-32,130,-83
17369,-22,151,-89
17385,113,215,-54
17402,148,472,-133
17418,-101,-146,-102
17434,222,-183,-78
17450,27,266,-111
17466,-73,147,-80
17483,-40,201,-62
17499,-71,229,-96
17515,-54,54,-75
17533,-81,95,-92
17549,-43,122,-85
17566,32,23,-80
17582,41,36,-75
17598,-134,311,-81
17614,50,-7,-73
17630,-24,168,-77
17647,-50,117,-79
17663,-25,152,-87
17679,31,61,-84
17695,-65,163,-90
17711,-17,154,-83
17728,-15,93,-98
17744,-56,126,-79
17760,11,101,-92
17776,-46,148,-95
17792,-63,184,-103
17810,19,115,-93
17826,-20,133,-83
1923,-14,123,-92
1940,-24,128,-79
1956,-17,142,-77
1973,-36,123,-83
1989,-15,125,-83
2005,-13,129,-80
2021,-12,125,-84
2037,-36,132,-84
2053,-21,135,-91
2069,-26,121,-96
2086,-22,125,-96
2102,-28,120,-89
2120,-24,132,-90
2137,-38,117,-79
2153,-27,131,-100
2169,-17,128,-71
2185,-26,129,-81
2201,-22,117,-72
2217,-16,128,-87
2234,-17,121,-76
2250,-16,125,-91
2266,-26,132,-82
2282,-27,125,-78
2298,-35,135,-79
2314,-30,114,-73
2330,-27,131,-80
2348,-33,125,-104
2364,-19,132,-80
2380,-25,127,-82
2396,-26,137,-83
2412,-28,116,-75
2428,-23,127,-89
2444,-17,120,-94
2461,-15,122,-85
2477,-23,131,-97
2493,-27,126,-96
2509,-26,127,-74
2525,-23,113,-95
2541,-22,115,-97
2557,-36,110,-84
2574,-17,135,-83
2590,-24,124,-75
2608,-30,130,-98
2624,-25,133,-80
2640,-43,138,-89
2656,-33,129,-84
2672,-8,130,-110
2689,-35,123,-88
2705,-28,121,-68
2721,-25,137,-65
2737,-31,132,-79
2753,-26,121,-81
2769,-16,130,-86
2785,-23,109,-73
2802,-30,136,-83
2819,-32,126,-100
2835,-20,129,-75
2851,-33,120,-79
2867,-37,131,-78
2883,-20,137,-82
2899,-23,136,-66
2915,-32,125,-92
2932,-25,136,-82
2948,-29,119,-93
2964,-16,126,-85
2980,-29,130,-70
2996,-29,132,-99
3012,-22,134,-90
3028,-18,130,-93
3045,-27,127,-86
3061,-20,134,-89
3077,-26,115,-78
3093,-17,122,-76
3111,-17,129,-96
3127,-17,129,-95
3143,-17,138,-81
3159,-20,129,-77
3175,-22,126,-85
3192,-29,128,-83
3208,-11,117,-85
3224,-34,119,-82
3240,-29,125,-76
3256,-26,124,-82
3273,-19,133,-97
3290,-23,137,-80
3306,-14,131,-85
3322,-24,132,-93
3338,-30,113,-92
3354,-21,154,-71
3370,-20,132,-99
3386,-36,126,-96
3403,-21,133,-68
3419,-29,123,-93
3435,-22,134,-95
3451,-17,124,-87
3467,-25,127,-105
3483,-24,128,-75
3500,-25,116,-89
3516,-26,142,-95
3532,-16,118,-95
3548,-29,120,-84
3564,-20,130,-93
3580,-36,131,-73
3598,-24,142,-67
3615,-17,149,-80
3631,-22,118,-88
3647,-18,132,-85
3663,-36,129,-81
3679,-25,133,-92
3695,-22,121,-91
3712,-23,129,-88
3728,-15,132,-85
3745,-5,123,-76
3761,-33,128,-85
3777,-23,118,-71
3794,-18,124,-103
3810,-22,128,-79
3945,-22,123,-83
4135,-27,140,-75
4152,-35,142,-93
4168,-21,138,-79
4184,-15,127,-76
4200,-33,124,-79
4217,-27,138,-75
4233,-24,133,-75
4249,-30,147,-100
4265,-29,132,-77
4282,-32,130,-88
4298,-27,125,-89
4314,-31,145,-63
4330,-27,120,-70
4347,-21,123,-109
4363,-13,125,-93
4379,-25,132,-92
4395,-27,132,-83
4412,-28,134,-91
4428,-27,132,-79
4444,-19,142,-88
4460,-19,137,-60
4476,-25,123,-83
4494,-24,138,-84
4510,-21,117,-90
4526,-27,133,-83
4542,-23,131,-75
4558,-26,129,-87
4574,-16,121,-78
4590,-24,131,-70
4606,-21,126,-89
4623,-21,108,-91
4641,-28,134,-82
4657,-41,137,-87
4673,-30,129,-97
4689,-26,122,-74
4705,-18,120,-91
4721,-34,134,-101
4737,-21,121,-88
4753,-26,130,-69
4769,-33,127,-94
4785,-28,131,-73
4801,-17,119,-92
4817,-25,118,-90
4833,-26,135,-94
4849,-14,123,-85
4865,-31,134,-85
4881,-12,125,-84
4897,-21,134,-87
4913,-21,136,-86
4929,-12,125,-91
4946,-38,125,-85
4962,-27,135,-92
4978,-15,121,-94
4994,-24,128,-96
5010,-19,141,-76
5026,-29,123,-62
5042,-31,125,-77
5058,-30,123,-85
5074,-21,125,-82
5090,-29,125,-71
5106,-31,146,-83
5122,-20,142,-73
5140,-33,129,-94
5156,-23,139,-86
5172,-30,118,-84
5188,-30,135,-97
5204,-25,133,-80
5220,-23,139,-68
5236,-12,117,-77
5252,-23,129,-84
5268,-17,126,-92
5284,-27,125,-94
5300,-31,137,-88
5316,-28,119,-82
5332,-31,126,-79
5348,-26,124,-81
5364,-21,127,-87
5380,-31,128,-99
5396,-16,135,-101
5413,-20,140,-79
5430,-16,133,-69
5446,-23,121,-94
5462,-18,121,-103
5478,-18,125,-80
5494,-28,126,-91
5510,-17,123,-88
5526,-35,116,-73
5543,-16,137,-93
5559,-26,130,-80
5575,-15,131,-92
5591,-30,135,-93
5607,-27,122,-98
5625,-25,128,-85
5642,-35,131,-83
5658,-25,125,-80
5674,-28,126,-77
5690,-16,132,-82
5706,-21,122,-94
5722,-24,123,-84
5738,-22,130,-78
5755,-22,120,-99
5771,-40,137,-75
5787,-28,128,-90
5803,-14,134,-80
5819,-20,127,-81
5835,-19,119,-90
5852,-15,121,-90
5869,-30,128,-95
5885,-26,133,-78
5901,-19,118,-92
5917,-27,126,-85
5933,-22,127,-95
5950,-27,134,-84
5966,-16,119,-84
5982,-14,126,-96
5998,-26,139,-84
6014,-22,135,-83
6030,-22,125,-86
6046,-30,132,-79
6063,-25,117,-83
6079,-27,119,-86
6095,-22,125,-76
6111,-21,126,-98
6129,-28,127,-92
6145,-32,137,-82
6161,-19,130,-93
6178,-28,131,-84
6194,-31,130,-68
6210,-21,128,-90
6226,-18,139,-87
6242,-29,140,-87
6258,-20,128,-83
6275,-19,135,-73
6291,-15,131,-81
6307,-18,127,-83
6323,-28,137,-78
6340,-12,121,-78
6356,-20,117,-78
6372,-27,123,-80
6389,-18,115,-70
6405,-10,134,-85
6421,-22,125,-103
6437,-24,114,-85
6453,-27,142,-80
6469,-30,112,-102
6485,-22,126,-72
6502,-26,136,-91
6518,-27,129,-88
6534,-22,121,-87
6550,-20,129,-74
6566,-27,117,-82
6582,-28,130,-64
6598,-27,122,-96
6617,-32,130,-87
6633,-20,128,-94
6649,-27,126,-87
6665,-28,125,-74
6681,-29,123,-86
6697,-34,127,-83
6713,-23,132,-83
6730,-25,118,-96
6746,-29,144,-83
6762,-13,142,-93
6778,-16,121,-90
6795,-25,119,-63
6811,-23,124,-72
6827,-28,128,-94
6844,-30,132,-87
6860,-24,133,-65
6876,-18,130,-102
6892,-24,128,-84
6908,-34,124,-65
6924,-22,114,-85
6940,-21,141,-90
6957,-16,129,-83
6973,-34,129,-95
6989,-33,131,-92
7005,-32,120,-103
7021,-28,126,-94
7037,-35,140,-81
7053,-19,140,-82
7069,-26,115,-84
7086,-17,118,-82
7102,-25,127,-83
7120,-27,126,-77
7136,-38,128,-83
7152,-13,133,-77
7168,-20,123,-77
7184,-41,126,-77
7200,-22,129,-91
7216,-31,115,-82
7233,-15,140,-84
7250,-29,127,-82
7266,-17,114,-94
7282,-20,114,-92
7298,-30,129,-85
7314,-21,125,-79
7331,-10,130,-89
7347,-14,130,-94
7363,-20,124,-93
7379,-44,128,-70
7395,-19,121,-96
7411,-23,132,-94
7427,-15,145,-97
7444,-14,120,-89
7460,-20,125,-75
7476,-18,134,-86
7492,-16,122,-79
7508,-21,133,-85
7524,-24,120,-71
7541,-27,130,-81
7557,-15,136,-82
7573,-26,115,-84
